ifmap_h,ifmap_w,kernel,c_in,f_out,arch_filter_count,arch_channel_count,valid,dram,weight,psum,ifmap,pe_util,latency,sim_time
21,21,3,4,8,12,27,PASS,5300,1620,15656,3528,0.46,960000,205
46,46,3,128,2,12,27,PASS,288652,28188,352000,541696,0.17,91526000,9587
80,80,3,128,1,32,18,PASS,862148,74304,804804,1638400,0.032,410416000,42277
113,113,1,3,4,12,27,PASS,89707,972,102152,76614,0.038,12813000,1961
47524,1,1,8,1,9,9,PASS,427797,243,95048,760384,0.099,47550000,7217
30,30,1,64,16,12,27,PASS,73944,4212,86400,172800,0.52,5449000,1359
134,134,3,3,1,32,18,PASS,72444,2880,88176,107736,0.031,36216000,3698
85,85,3,64,32,32,18,PASS,701280,37440,14669088,924800,0.98,231706000,42675
36864,1,1,4,2,32,18,PASS,221760,1728,147456,294912,0.014,36899000,5540
1936,1,1,128,512,9,9,PASS,1308295,138591,29736960,14372864,0.95,1656160000,76990
128,128,3,8,32,9,9,PASS,641696,5265,8765568,655360,0.89,524880000,29951
61,61,3,3,64,12,27,PASS,235891,4212,683456,78141,0.88,22524000,5495
31,31,1,1,16,9,9,PASS,16499,405,30752,2883,0.1,1949000,316
1681,1,1,64,1,9,9,PASS,109913,1377,26896,215168,0.099,13481000,1892
1225,1,1,3,4,12,27,PASS,8899,972,9800,7350,0.05,1269000,257
97,97,3,4,2,9,9,PASS,56010,729,165490,75272,0.23,37886000,1897
34,34,1,128,256,12,27,PASS,479544,71604,2959360,3403264,0.9,127313000,16498
124,124,3,1,2,12,27,PASS,45468,972,90280,30752,0.071,15650000,1595
77,77,3,2,1,9,9,PASS,17645,405,28725,23716,0.12,12048000,535
169,169,3,1,1,12,27,PASS,56774,972,84335,57122,0.039,28925000,2397
38,38,1,512,64,9,9,PASS,868680,73953,10535424,6653952,0.89,658945000,34011
155,155,3,1,4,32,18,PASS,118237,1728,283356,48050,0.074,24361000,3768
39204,1,1,16,1,12,27,PASS,666792,972,78408,1254528,0.05,39248000,12151
35,35,1,8,1,32,18,PASS,11601,1728,2450,19600,0.023,1260000,309
42,42,3,128,16,32,18,PASS,288256,74304,3466240,451584,0.49,113636000,16042
33856,1,1,8,2,9,9,PASS,338641,243,135424,541696,0.2,33882000,6035
441,1,1,1,512,32,18,PASS,235449,19008,451584,7497,0.055,7106000,4082
120,120,3,64,1,9,9,PASS,940708,10449,1826404,1843200,0.11,922496000,35607
2809,1,1,32,2,12,27,PASS,96154,1620,22472,179776,0.1,5663000,1734
78,78,3,64,4,9,9,PASS,417664,10449,3058240,778752,0.44,390188000,17288
2025,1,1,32,8,32,18,PASS,82152,2880,64800,129600,0.22,4086000,1751
83,83,3,4,8,32,18,PASS,81196,2880,267624,55112,0.26,13980000,2368
112,112,1,3,4,32,18,PASS,88384,1728,100352,75264,0.022,12579000,1975
175,175,1,2,8,9,9,PASS,306331,243,490000,122500,0.2,30651000,5482
45,45,3,2,128,12,27,PASS,244286,7452,732032,48600,0.63,22491000,5605
102,102,3,16,8,32,18,PASS,251072,9792,1385600,332928,0.25,83532000,11427
40401,1,1,16,1,12,27,PASS,687141,972,80802,1292832,0.05,40445000,12092
33,33,3,1,2,9,9,PASS,3092,243,6014,2178,0.27,1181000,124
42,42,3,512,1,9,9,PASS,946240,83025,1721920,1806336,0.11,908388000,35445
183,183,3,3,8,9,9,PASS,362798,567,1851992,200934,0.89,100879000,9401
154,154,3,3,16,32,18,PASS,441964,2880,1867776,142296,0.37,47776000,11804
12,12,3,4,512,12,27,PASS,79640,56052,296960,25344,0.65,13284000,1971
1521,1,1,128,32,12,27,PASS,248220,10044,486720,778752,0.83,22873000,5502
145,145,3,2,8,32,18,PASS,206218,1728,495352,84100,0.26,21341000,5151
3600,1,1,256,256,32,18,PASS,1912320,138816,27648000,8294400,0.93,432154000,90622
35,35,1,32,32,9,9,PASS,79696,2673,313600,196000,0.79,19641000,1866
71,71,3,8,64,32,18,PASS,349640,9792,2812992,120984,0.98,40566000,10967
17689,1,1,1,4,9,9,PASS,88526,243,141512,35378,0.05,17715000,1693
65,65,3,4,16,12,27,PASS,81700,2916,325584,50700,0.44,17086000,2335
136,136,3,32,4,32,18,PASS,672912,19008,2404496,1183744,0.13,296384000,33939
164,164,3,4,16,12,27,PASS,528784,2916,2120256,322752,0.44,107968000,15699
72,72,3,32,1,12,27,PASS,174352,7452,115780,331776,0.083,57294000,5777
220,220,1,3,8,9,9,PASS,532481,243,774400,290400,0.3,48426000,9388
38,38,3,2,8,12,27,PASS,13580,972,32256,5776,0.46,1546000,405
111,111,3,3,4,12,27,PASS,84811,972,144316,73926,0.34,12569000,2128
35,35,3,4,64,9,9,PASS,77188,5265,661056,44100,0.89,39606000,2428
90,90,3,64,8,32,18,PASS,598784,37440,4116992,1036800,0.25,259716000,32595
42,42,3,3,64,32,18,PASS,109996,5184,532480,15876,0.73,7196000,2729
59,59,3,4,32,32,18,PASS,119044,2880,534432,27848,0.98,7116000,2829
203,203,3,16,4,12,27,PASS,822892,4212,2120148,1318688,0.29,247736000,29200
187,187,1,2,2,32,18,PASS,140452,1728,139876,139876,0.0073,35004000,4261
49,49,3,1,16,32,18,PASS,38321,1728,109040,4802,0.27,2525000,847
41,41,1,1,32,12,27,PASS,56445,2268,107584,6724,0.036,5089000,1140
65,65,3,2,32,32,18,PASS,136034,1728,389088,16900,0.98,4381000,2796
20,20,3,128,256,12,27,PASS,440648,613332,8008704,1177600,0.95,387916000,33555
3136,1,1,128,256,32,18,PASS,1241088,74304,12845056,3612672,0.87,200802000,45420
49,49,1,8,1,9,9,PASS,21690,243,4802,38416,0.1,2427000,446
18,18,3,4,512,12,27,PASS,160232,56052,720896,57024,0.65,28776000,4531
47,47,3,1,16,32,18,PASS,35185,1728,100080,4418,0.28,2329000,816
223,223,3,2,8,9,9,PASS,490348,405,1967784,198916,0.89,99940000,11311
29,29,1,64,4,9,9,PASS,57836,1377,53824,107648,0.4,6761000,956
51,51,3,16,1,12,27,PASS,45961,4212,32389,83232,0.08,15784000,1625
83,83,3,1,16,12,27,PASS,112513,1620,320112,20667,0.23,13980000,2814
68,68,1,2,64,32,18,PASS,306336,2880,591872,27744,0.11,9284000,5814
221,221,3,4,8,12,27,PASS,579700,1620,1932456,390728,0.44,98160000,16472
13456,1,1,16,4,12,27,PASS,269444,972,107648,430592,0.2,13500000,4596
82,82,3,64,8,12,27,PASS,488664,14580,2360320,860672,0.64,148328000,18342
59,59,3,2,2,9,9,PASS,13622,405,33402,13924,0.24,7116000,421
14,14,3,2,512,12,27,PASS,88052,28188,245760,17248,0.65,8902000,1981
61,61,3,128,1,9,9,PASS,490137,20817,924825,952576,0.11,477706000,18384
174,174,3,4,4,12,27,PASS,240088,1620,597184,242208,0.22,60936000,7196
3025,1,1,128,128,32,18,PASS,792832,37440,6195200,1936000,0.87,96866000,25261
34969,1,1,4,8,9,9,PASS,419709,243,559504,279752,0.4,34995000,7156
155,155,1,16,4,9,9,PASS,480662,405,384400,768800,0.4,48077000,8569
9216,1,1,3,16,9,9,PASS,175266,405,294912,82944,0.3,18459000,2944
324,1,1,64,1,9,9,PASS,21708,1377,5184,41472,0.1,2625000,385
193,193,1,2,4,12,27,PASS,223818,972,297992,148996,0.025,37293000,4897
38,38,1,1,128,12,27,PASS,189840,7452,369664,17328,0.037,15938000,3749
99,99,3,3,2,32,18,PASS,49373,2880,95642,58806,0.056,19836000,2174
25,25,3,256,512,32,18,PASS,1610496,2359872,75637248,2720000,0.98,1300546000,186594
14,14,3,8,64,9,9,PASS,15968,10449,181248,14112,0.89,13228000,621
30,30,3,1,256,32,18,PASS,206212,9792,630784,8100,0.49,7356000,4439
134,134,3,3,1,12,27,PASS,71616,972,52800,107736,0.097,18250000,2043
75,75,3,3,1,9,9,PASS,22447,567,38179,33750,0.12,17071000,682
3844,1,1,16,256,9,9,PASS,1050266,9477,3936256,1845120,0.87,223035000,24446
26569,1,1,2,4,12,27,PASS,159738,972,212552,106276,0.025,26613000,3562
15876,1,1,16,16,9,9,PASS,508356,729,1016064,762048,0.79,63533000,9757
17956,1,1,8,2,12,27,PASS,179884,972,71824,287296,0.05,18000000,3367
45,45,3,8,32,9,9,PASS,77960,5265,1049888,81000,0.89,65226000,3400
400,1,1,8,8,12,27,PASS,6724,972,6400,6400,0.23,444000,155
35,35,1,32,512,12,27,PASS,694264,56052,2508800,1724800,0.58,105479000,18339
32400,1,1,16,16,12,27,PASS,1037448,1620,1036800,1555200,0.39,64845000,20576
9801,1,1,4,2,12,27,PASS,59130,972,39204,78408,0.026,9845000,1301
625,1,1,256,2,32,18,PASS,169890,17856,37500,320000,0.06,9424000,2998
75,75,3,16,32,9,9,PASS,265712,10449,5776928,450000,0.89,360806000,15854
26,26,3,128,128,32,18,PASS,307712,295488,10297344,432640,0.98,175684000,26401
24,24,3,32,1,32,18,PASS,28132,19008,17380,36864,0.036,9440000,1100
841,1,1,512,8,12,27,PASS,443476,12636,255664,861184,0.66,16041000,7555
106,106,1,2,2,9,9,PASS,45025,243,44944,44944,0.05,11262000,890
86,86,1,1,4,32,18,PASS,37556,1728,59168,14792,0.0085,7431000,1018
95,95,3,16,8,9,9,PASS,214888,2673,2330952,288800,0.89,144766000,8155
8464,1,1,32,64,9,9,PASS,815136,5265,4333568,2437632,0.79,270905000,21241
161,161,1,32,32,9,9,PASS,1660240,2673,6635776,4147360,0.79,414777000,40056
576,1,1,512,2,9,9,PASS,300681,9315,131328,589824,0.22,32914000,4814
38,38,3,128,8,12,27,PASS,209132,28188,951552,369664,0.65,62614000,7231
41,41,3,3,1,12,27,PASS,6888,972,4719,10086,0.13,1789000,314
181,181,3,4,8,12,27,PASS,388020,1620,1293096,262088,0.44,65920000,10903
4489,1,1,2,8,12,27,PASS,45214,972,71824,17956,0.053,4533000,887
66,66,3,1,32,12,27,PASS,136400,2268,401408,17424,0.3,13246000,3022
6889,1,1,64,2,32,18,PASS,456978,5184,110224,881792,0.056,27594000,8810
30,30,3,512,512,12,27,PASS,3244580,4765068,147488768,20275200,0.98,6691306000,578486
200,200,3,8,16,9,9,PASS,948560,2673,10764864,960000,0.89,640576000,37667
127,127,3,2,64,12,27,PASS,1034202,4212,3032000,225806,0.58,97104000,24330
144,1,1,64,16,12,27,PASS,13464,4212,13824,27648,0.52,913000,251
47,47,3,256,8,12,27,PASS,609568,56052,2926440,1131008,0.65,190944000,22620
104,104,3,32,2,12,27,PASS,370484,7452,487560,692224,0.16,119310000,11993
1024,1,1,3,16,9,9,PASS,19618,405,32768,9216,0.3,2075000,387
59,59,1,64,4,9,9,PASS,237356,1377,222784,445568,0.4,27881000,4306
120,120,3,32,2,32,18,PASS,497864,19008,934088,921600,0.063,230816000,24189
163,163,3,8,4,9,9,PASS,316884,1377,1783236,425104,0.45,212974000,10488
67,67,3,16,16,9,9,PASS,142016,5265,2297360,215472,0.89,144118000,7153
225,1,1,4,256,12,27,PASS,65628,14580,115200,20700,0.15,5015000,1161
16384,1,1,2,32,32,18,PASS,557632,1728,1048576,65536,0.11,16419000,10430
196,1,1,128,32,32,18,PASS,35968,9792,100352,50176,0.87,1610000,670
41,41,3,3,32,9,9,PASS,54687,2025,355680,25215,0.89,20390000,1523
61,61,1,2,2,9,9,PASS,14965,243,14884,14884,0.051,3747000,352
38,38,1,256,32,9,9,PASS,425268,18873,2680064,1848320,0.87,167645000,11490
191,191,1,2,1,12,27,PASS,109767,972,72962,145924,0.0066,36525000,3178
15625,1,1,64,4,32,18,PASS,1064804,5184,500000,2000000,0.11,62538000,21498
15,15,3,64,16,32,18,PASS,35536,37440,202384,28800,0.49,7566000,1148
64,64,1,1,2,32,18,PASS,12864,1728,16384,8192,0.0062,4131000,467
77,77,3,1,64,32,18,PASS,367081,2880,1099200,17787,0.49,12048000,7280
150,150,3,1,8,32,18,PASS,198308,1728,530432,45000,0.14,22826000,4909
46,46,3,32,32,9,9,PASS,140032,20817,4207104,338560,0.89,272236000,10815
24,24,3,3,32,9,9,PASS,18188,2025,116864,8640,0.89,7096000,533
164,164,3,8,8,12,27,PASS,426092,2268,1485216,430336,0.59,81062000,12425
114,114,3,4,32,12,27,PASS,455336,4212,2035712,207936,0.58,78280000,13123
70,70,3,64,128,32,18,PASS,979200,148032,39585792,1568000,0.98,628636000,103663
133,133,3,1,16,9,9,PASS,292427,405,832112,53067,0.89,35680000,5732
80,80,3,4,2,12,27,PASS,38416,1620,62088,51200,0.12,12996000,1327
35,35,1,64,64,12,27,PASS,162632,11988,470400,548800,0.69,22111000,3823
6889,1,1,16,16,32,18,PASS,221024,1728,220448,220448,0.44,6924000,3880
192,192,1,16,1,12,27,PASS,627012,972,73728,1179648,0.05,36908000,11082
106,106,3,16,2,9,9,PASS,202704,2673,727168,359552,0.22,180164000,7517
22801,1,1,3,16,9,9,PASS,433381,405,729632,205209,0.3,45629000,7848
58,58,3,16,64,9,9,PASS,264896,20817,6852608,484416,0.89,432004000,19104
144,144,3,2,2,12,27,PASS,82124,972,122120,82944,0.12,21050000,2506
37,37,3,256,64,12,27,PASS,596048,334692,14333760,2453248,0.87,711654000,66895
21,21,1,4,64,12,27,PASS,31932,4212,56448,12348,0.14,2695000,619
7569,1,1,2,16,32,18,PASS,136818,1728,242208,30276,0.057,7604000,2698
225,1,1,2,16,9,9,PASS,4212,405,7200,1350,0.21,477000,131
20,20,3,16,16,9,9,PASS,14176,5265,189504,19200,0.89,13176000,618
15876,1,1,64,64,9,9,N/A,-1,-1,-1,-1,-1.0,-1,-1
118,118,1,8,1,9,9,PASS,125397,243,27848,222784,0.099,13950000,2557
98,98,3,8,32,9,9,PASS,374336,5265,5111808,384160,0.89,307860000,16684
76,76,3,16,16,12,27,PASS,183920,8100,1167424,277248,0.59,69600000,8143
199,199,3,16,16,32,18,PASS,1259168,9792,10656912,1267232,0.49,317302000,54132
147,147,1,16,32,12,27,PASS,1038204,2268,1382976,1382976,0.51,64873000,20742
13456,1,1,16,8,9,9,PASS,323106,405,430592,430592,0.79,26939000,5522
85,85,1,32,8,9,9,PASS,289324,729,462400,462400,0.79,28929000,5111
6400,1,1,64,128,32,18,PASS,1238016,19008,6553600,2048000,0.87,102450000,32924
141,141,3,3,2,12,27,PASS,98609,972,117038,119286,0.18,20189000,2671
162,162,3,32,32,12,27,N/A,-1,-1,-1,-1,-1.0,-1,-1
142,142,3,32,8,12,27,PASS,805612,7452,3655680,1290496,0.64,222214000,29447
147,147,3,16,4,9,9,PASS,431140,2673,2812420,691488,0.44,346214000,17457
1764,1,1,4,1,32,18,PASS,9396,1728,3528,14112,0.013,1799000,302
156,156,3,1,4,9,9,PASS,119281,243,287056,48672,0.45,24674000,2441
28,28,3,3,4,9,9,PASS,5299,567,20176,4704,0.46,2454000,192
85,85,3,3,128,9,9,PASS,907112,7371,6300032,346800,0.95,325761000,27045
40,40,3,3,256,9,9,PASS,381511,14175,2704384,144000,0.98,140166000,11469
87,87,3,16,4,9,9,PASS,151300,2673,975460,242208,0.45,121454000,5635
39,39,3,512,512,9,9,N/A,-1,-1,-1,-1,-1.0,-1,-1
43681,1,1,4,4,9,9,PASS,349529,243,349448,349448,0.2,43707000,6824
14400,1,1,64,16,9,9,PASS,1153296,2673,3686400,2764800,0.79,230441000,26885
157,157,3,2,8,12,27,PASS,241822,972,581560,98596,0.44,24989000,6029
55,55,3,1,16,12,27,PASS,48617,1620,138224,9075,0.23,6196000,1202
41616,1,1,16,1,12,27,PASS,707796,972,83232,1331712,0.05,41660000,13362
20,20,3,16,128,32,18,PASS,66304,37440,778752,32000,0.98,13176000,2592
61,61,1,128,4,12,27,PASS,492792,3564,148840,952576,0.31,18653000,9023
143,143,3,32,32,12,27,PASS,1301252,21708,14830944,2617472,0.85,675449000,78433
119,119,3,64,32,32,18,PASS,1362784,37440,28952352,1812608,0.98,453726000,85806
62,62,3,4,128,32,18,PASS,480784,9792,2365440,76880,0.98,30972000,12673
213,213,3,3,16,32,18,PASS,849595,2880,3588688,272214,0.37,91200000,24110
56,56,3,16,64,12,27,PASS,248464,23652,2509056,351232,0.78,113384000,12174
27,27,1,3,1,32,18,PASS,3492,1728,1458,4374,0.02,764000,155
112,112,3,32,64,32,18,PASS,1194240,37440,26005760,1204224,0.98,401968000,76567
62,62,3,4,4,12,27,PASS,30424,1620,73920,30752,0.23,7848000,1032
33,33,1,16,4,12,27,PASS,22104,972,8712,34848,0.21,1133000,366
112,112,3,4,1,9,9,PASS,62600,729,110660,100352,0.12,50456000,1827
841,1,1,256,4,32,18,PASS,227300,17856,100920,430592,0.12,12664000,4177
21904,1,1,3,1,32,18,PASS,88192,1728,43808,131424,0.0057,21939000,2794
102,102,3,3,64,12,27,PASS,673156,4212,1945600,218484,0.88,62704000,15544
29,29,1,256,16,9,9,PASS,233450,9477,780448,645888,0.87,48861000,4978
58,58,1,4,32,9,9,PASS,121428,729,215296,67280,0.4,13485000,2037
90,90,3,64,64,9,9,PASS,1055488,83025,65376256,4665600,0.89,4152516000,161797
172,172,3,3,4,9,9,PASS,204595,567,817360,177504,0.45,89142000,5510
61,61,3,8,32,9,9,PASS,143752,5265,1954080,148840,0.89,119530000,6446
142,142,3,4,1,32,18,PASS,101408,2880,99120,161312,0.038,40648000,4261
48,48,1,256,1,9,9,PASS,594477,4779,133632,1179648,0.11,66870000,10559
33,33,1,16,32,9,9,PASS,52920,1377,139392,87120,0.79,8745000,1047
223,223,3,2,2,9,9,PASS,197302,405,491946,198916,0.23,99940000,5282
72,72,3,2,4,9,9,PASS,30130,405,100240,20736,0.45,10548000,764
70,70,3,64,128,9,9,PASS,983232,155601,78579712,5017600,0.95,4713756000,182942
58,58,3,8,16,12,27,PASS,79032,4212,361984,80736,0.59,20376000,2780
70,70,3,4,128,12,27,PASS,618600,14580,3028992,235200,0.64,108176000,18030
172,172,3,16,1,32,18,PASS,506852,9792,496740,946688,0.033,237112000,24827
41,41,3,256,512,32,18,PASS,2388736,2359872,210362880,7315712,0.98,3463266000,509354
64,64,3,3,256,9,9,PASS,1003399,14175,7078912,368640,0.98,357366000,28295
53,53,3,256,16,12,27,PASS,816448,111780,7480272,2157312,0.65,484990000,48044
31,31,3,1,4,32,18,PASS,4901,1728,10556,1922,0.12,1049000,236
441,1,1,3,64,32,18,PASS,30699,2880,56448,3969,0.17,918000,613
9409,1,1,32,2,12,27,PASS,320554,1620,75272,602176,0.099,18863000,5461
222,222,1,4,1,9,9,PASS,246501,243,98568,394272,0.05,49310000,4728
46,46,1,64,256,12,27,PASS,698504,43092,3250176,3114752,0.75,139765000,20891
103,103,1,3,4,32,18,PASS,74839,1728,84872,63654,0.022,10644000,1754
91,91,3,4,32,12,27,PASS,288540,4212,1290144,132496,0.58,49944000,8437
32,32,3,3,128,32,18,PASS,122880,9792,606720,15360,0.73,8352000,3205
99,99,3,8,16,9,9,PASS,230248,2673,2608912,235224,0.89,157190000,8997
154,154,3,2,1,12,27,PASS,70860,972,69920,94864,0.068,24050000,2380
16,16,3,2,2,12,27,PASS,1228,972,1288,1024,0.22,314000,135
111,111,3,2,2,32,18,PASS,48980,1728,72158,49284,0.079,12569000,1839
51,51,3,8,8,32,18,PASS,42320,5184,179144,41616,0.26,10562000,1604
361,1,1,2,512,12,27,PASS,199486,28188,369664,31768,0.074,15609000,3945
12996,1,1,8,16,12,27,PASS,312552,1620,415872,311904,0.19,26037000,6352
5625,1,1,2,2,9,9,PASS,22581,243,22500,22500,0.051,5651000,412
116,116,3,16,2,12,27,PASS,243232,4212,343368,430592,0.15,81044000,8472
42,42,3,1,8,9,9,PASS,14645,243,39680,3528,0.89,1874000,405
95,95,1,8,8,32,18,PASS,144976,1728,144400,144400,0.11,9060000,2821
199,199,3,16,16,9,9,PASS,1257152,5265,20692880,1900848,0.89,1267966000,65814
27225,1,1,3,4,9,9,PASS,190656,243,217800,163350,0.15,27251000,3418
200,200,1,4,8,9,9,PASS,480081,243,640000,320000,0.4,40026000,8399
105,105,1,1,32,32,18,PASS,364401,1728,705600,22050,0.055,11060000,6820
165,165,1,2,2,12,27,PASS,109224,972,108900,108900,0.013,27269000,2675
36481,1,1,2,16,32,18,PASS,657234,1728,1167392,145924,0.056,36516000,13473
106,106,3,4,32,32,18,PASS,392208,2880,1757184,89888,0.98,22720000,8795
10816,1,1,3,1,32,18,PASS,43840,1728,21632,64896,0.0062,10851000,1478
2916,1,1,3,16,32,18,PASS,55980,1728,93312,17496,0.085,2951000,1120
99,99,3,2,64,9,9,PASS,623074,2673,3060544,176418,0.89,157190000,15256
55,55,1,16,256,9,9,PASS,827498,9477,3097600,1452000,0.87,175533000,18404
101,101,3,3,8,9,9,PASS,109254,567,558360,61206,0.89,30851000,2756
190,190,3,4,16,32,18,PASS,711056,2880,2851584,288800,0.49,72616000,18641
172,172,3,3,2,9,9,PASS,146795,567,408680,177504,0.23,89142000,4233
41,41,3,1,1,12,27,PASS,3526,972,4719,3362,0.074,1789000,213
9216,1,1,32,4,12,27,PASS,332424,1620,147456,589824,0.2,18477000,5949
89,89,3,16,128,32,18,PASS,1114000,37440,16826496,633680,0.98,253986000,53324
24025,1,1,3,1,12,27,PASS,96424,972,48050,144150,0.0099,24069000,2361
2025,1,1,256,64,9,9,PASS,666792,37665,7516800,4665600,0.87,470057000,24810
116,116,3,64,2,12,27,PASS,894304,14580,1189704,1722368,0.16,296500000,30400
43,43,3,1,512,12,27,PASS,876453,28188,2665984,81356,0.33,80039000,20216
27,27,3,4,32,9,9,PASS,24212,2673,192800,14580,0.89,11894000,772
6241,1,1,8,128,9,9,PASS,849991,2511,1597696,798848,0.84,93655000,16039
85,85,1,32,2,12,27,PASS,246298,1620,57800,462400,0.1,14495000,4412
145,145,1,3,1,32,18,PASS,84676,1728,42050,126150,0.0057,21060000,2605
29,29,3,3,64,12,27,PASS,51123,4212,146880,17661,0.88,5180000,1338
85,85,3,128,64,9,9,PASS,1448640,165969,116030016,8323200,0.89,7408826000,276131
42,42,3,32,64,9,9,PASS,179584,41553,6983680,508032,0.89,454244000,17971
90,90,3,32,16,9,9,PASS,388288,10449,8233984,777600,0.89,519236000,22903
146,146,1,8,4,9,9,PASS,255873,243,170528,341056,0.4,21342000,4289
173,173,1,1,8,32,18,PASS,269937,1728,478864,59858,0.014,29964000,6077
39,39,1,1,2,12,27,PASS,4887,972,6084,3042,0.016,1565000,192
29,29,3,32,256,9,9,PASS,288704,150417,13015296,807360,0.98,789802000,30932
44,44,1,64,128,32,18,PASS,380928,19008,1982464,619520,0.87,31026000,9967
58,58,3,1,8,32,18,PASS,29028,1728,77056,6728,0.15,3506000,772
15,15,3,256,8,32,18,PASS,132680,148032,400712,115200,0.25,30126000,3577
8464,1,1,16,1,12,27,PASS,144212,972,16928,270848,0.051,8508000,2656
144,144,1,3,16,12,27,PASS,394632,1620,663552,186624,0.074,41517000,8171
18,18,3,256,512,32,18,PASS,1393664,2359872,37879808,1410048,0.98,684084000,97209
1024,1,1,256,2,12,27,PASS,267432,6804,40960,524288,0.16,10293000,4620
48,48,3,128,256,9,9,PASS,1137280,601425,145245184,8847360,0.98,8589680000,316603
28,28,3,256,64,9,9,PASS,409856,331857,23898368,1806336,0.89,1626184000,58668
151,151,1,16,32,32,18,PASS,1095024,1728,1459264,729632,0.87,22836000,20017
144,1,1,128,16,32,18,PASS,25344,9792,36864,36864,0.44,1194000,432
16,16,3,4,8,9,9,PASS,2916,729,15904,2048,0.89,1112000,129
38,38,3,64,64,9,9,PASS,216832,83025,11289600,831744,0.89,744540000,26743
157,157,3,1,4,9,9,PASS,120830,243,290780,49298,0.45,24989000,2575
211,211,3,2,4,12,27,PASS,264090,972,527516,178084,0.23,44969000,6921
88,88,3,4,32,12,27,PASS,269592,4212,1205376,123904,0.58,46716000,8089
208,208,3,4,4,12,27,PASS,343448,1620,855312,346112,0.22,86980000,10738
109,109,3,3,4,32,18,PASS,82591,2880,232404,71286,0.1,24016000,3052
1156,1,1,256,8,9,9,PASS,307533,4779,536384,591872,0.87,33578000,5730
79,79,3,32,8,9,9,PASS,249736,5265,3161928,399424,0.89,200206000,10620
137,137,1,4,32,9,9,PASS,676008,729,1201216,375380,0.4,75105000,13004
25921,1,1,2,4,12,27,PASS,155850,972,207368,103684,0.025,25965000,3365
167,167,3,4,2,9,9,PASS,166330,729,495330,223112,0.22,111946000,5233
76,76,3,16,4,32,18,PASS,118928,9792,381840,184832,0.13,46456000,5371
167,167,3,4,32,9,9,PASS,984052,2673,7925280,557780,0.89,446734000,31467
27,27,1,128,8,9,9,PASS,100359,2511,174960,186624,0.84,10975000,1778
26,26,3,64,64,9,9,PASS,121600,83025,5148672,389376,0.89,351300000,12844
44,44,3,16,256,32,18,PASS,519424,74304,8020992,278784,0.98,124648000,25024
20164,1,1,32,8,9,9,PASS,806884,729,1290496,1290496,0.79,80685000,15110
48,48,3,32,256,9,9,PASS,690592,150417,36717568,2211840,0.98,2147504000,88381
209,209,1,1,2,32,18,PASS,131619,1728,174724,87362,0.0037,43716000,4639
187,187,3,16,8,12,27,PASS,835248,4212,3594920,1119008,0.58,210264000,29310
161,161,1,16,2,12,27,PASS,466902,972,103684,829472,0.099,25965000,8310
111,111,3,4,32,12,27,PASS,431420,4212,1928864,197136,0.58,74224000,12350
11,11,3,16,1,9,9,PASS,3313,2673,3249,3872,0.12,2134000,185
175,175,3,8,8,12,27,PASS,485404,2268,1692632,490000,0.58,92271000,14062
143,143,1,2,2,9,9,PASS,81877,243,81796,81796,0.05,20475000,1629
196,1,1,3,512,9,9,PASS,105557,9315,200704,34104,0.33,11254000,1864
124,124,3,16,16,12,27,PASS,488048,8100,3142720,738048,0.58,184896000,21898
104,104,3,3,64,12,27,PASS,700248,4212,2023680,227136,0.88,65180000,16753
324,1,1,16,64,9,9,PASS,27216,2673,82944,46656,0.79,5225000,541
109,109,3,8,2,9,9,PASS,118594,1377,396114,190096,0.22,95362000,4012
576,1,1,3,64,12,27,PASS,40536,4212,73728,12096,0.1,3505000,798
12321,1,1,4,32,12,27,PASS,444528,2268,788544,197136,0.13,37009000,8786
